unique.ID,lat,lon,site,date,plant.capture,ClusterIndex,FamilyID,bee.tag,year,species
sra.260.2015,4371920.217,734790.6558,JM05,6/27/15,In Flight,1,s,Y50,2015,vosnesenskii
sra.16.2015,4371596.787,734610.8969,JM06,6/13/15,Penstemon rydbergii,2,2,G42,2015,vosnesenskii
sra.96.2015,4371629.904,735040.1672,JM04,6/18/15,Phacelia hydrophylloides,2,2,G88,2015,vosnesenskii
sra.112.2015,4371399.953,734527.9738,JM01,6/19/15,Penstemon rydbergii,2,2,Y8,2015,vosnesenskii
sra.127.2015,4371803.011,734581.9177,JM07,6/22/15,Ivesia sericoleuca,2,2,Y22,2015,vosnesenskii
sra.283.2015,4371627.602,734502.0517,JMX,6/29/15,Phacelia hydrophylloides,2,2,Y59,2015,vosnesenskii
sra.291.2015,4371386.797,734875.0291,JMY,6/29/15,Phacelia hydrophylloides,2,2,Y66,2015,vosnesenskii
sra.107.2015,4371929.963,734767.6247,JM05,6/19/15,Phacelia hydrophylloides,3,3,Y1,2015,vosnesenskii
sra.259.2015,4371920.118,734772.7458,JM05,6/27/15,Phacelia hydrophylloides,3,3,Y49,2015,vosnesenskii
sra.82.2015,4371449.789,734742.8123,JM02,6/17/15,Penstemon rydbergii,4,4,G74,2015,vosnesenskii
sra.98.2015,4371600.802,735036.7436,JM04,6/18/15,Phacelia hydrophylloides,4,4,G92,2015,vosnesenskii
sra.42.2015,4371483.83,734685.5417,JM02,6/17/15,Penstemon rydbergii,5,5,G61,2015,vosnesenskii
sra.212.2015,4371658.619,735071.0758,JM04,6/26/15,Phacelia hydrophylloides,5,5,Y45,2015,vosnesenskii
sra.15.2015,4371576.936,734615.804,JM06,6/13/15,Penstemon rydbergii,6,6,G40,2015,vosnesenskii
sra.89.2015,4371653.68,735062.0965,JM04,6/18/15,Phacelia hydrophylloides,6,6,G82,2015,vosnesenskii
sra.151.2015,4371657.18,734528.5437,JMX,6/23/15,Phacelia hydrophylloides,6,6,Y24,2015,vosnesenskii
sra.12.2015,4371593.863,734620.7174,JM06,6/13/15,Penstemon rydbergii,7,7,G37,2015,vosnesenskii
sra.28.2015,4371512.618,734329.7513,JM10,6/14/15,Penstemon rydbergii,7,7,G48,2015,vosnesenskii
sra.100.2015,4371610.336,735054.3682,JM04,6/18/15,Phacelia hydrophylloides,7,7,G90,2015,vosnesenskii
sra.118.2015,4371350.065,734568.3264,JM01,6/19/15,Penstemon rydbergii,7,7,Y13,2015,vosnesenskii
sra.124.2015,4371849.827,734579.5531,JM07,6/22/15,Ivesia sericoleuca,7,7,Y19,2015,vosnesenskii
sra.148.2015,4371602.933,734472.5689,JMX,6/23/15,Phacelia hydrophylloides,7,7,Y27,2015,vosnesenskii
sra.153.2015,4371564.13,734519.3885,JMX,6/23/15,Ribes sp.,7,7,Y29,2015,vosnesenskii
sra.198.2015,4371641.725,735063.5788,JM04,6/26/15,Phacelia hydrophylloides,7,7,no tag,2015,vosnesenskii
sra.292.2015,4371394.505,734865.4079,JMY,6/29/15,Phacelia hydrophylloides,7,7,Y68,2015,vosnesenskii
sra.54.2015,4371358.852,734528.2702,JM01,6/11/15,Penstemon rydbergii,8,8,G6,2015,vosnesenskii
sra.85.2015,4371473.37,734677.6765,JM02,6/17/15,Penstemon rydbergii,8,8,G80,2015,vosnesenskii
sra.80b.2015,4371427.619,734850.8825,JMY,6/29/15,Phacelia hydrophylloides,8,8,Y82,2015,vosnesenskii
sra.ind03.2015,4370667.917,732907.8292,IN,6/12/15,Lupinus breweri,8,8,NA,2015,vosnesenskii
sra.ind11.2015,4370701.178,732879.6123,IN,6/12/15,Penstemon rydbergii,8,8,NA,2015,vosnesenskii
sra.80.2015,4371442.022,734757.8611,JM02,6/17/15,Penstemon rydbergii,10,10,G76,2015,vosnesenskii
sra.115.2015,4371405.867,734528.8284,JM01,6/19/15,Penstemon rydbergii,10,10,Y10,2015,vosnesenskii
sra.150.2015,4371570.338,734485.8706,JMX,6/23/15,Phacelia hydrophylloides,10,10,Y26,2015,vosnesenskii
sra.338.2015,4371901.061,734796.4895,JM05,7/14/15,Monardella odoratissima,11,s,W29,2015,vosnesenskii
sra.11.2015,4371592.533,734657.5324,JM06,6/13/15,Penstemon rydbergii,12,12,G35,2015,vosnesenskii
sra.53.2015,4371378.439,734529.3138,JM01,6/11/15,Penstemon rydbergii,12,12,G7,2015,vosnesenskii
sra.278.2015,4371586.8,734475.4683,JMX,6/29/15,Phacelia hydrophylloides,12,12,Y57,2015,vosnesenskii
sra.295.2015,4371407.109,734845.0446,JMY,6/29/15,Phacelia hydrophylloides,12,12,Y72,2015,vosnesenskii
sra.284.2015,4371579.602,734542.3458,JMX,6/29/15,Phacelia hydrophylloides,13,s,Y61,2015,vosnesenskii
sra.110.2015,4371333.429,734514.2257,JM01,6/19/15,Penstemon rydbergii,14,14,Y4,2015,vosnesenskii
sra.122.2015,4371819.416,734565.9193,JM07,6/22/15,Penstemon rydbergii,14,14,Y16,2015,vosnesenskii
sra.93.2015,4371638.865,735086.4882,JM04,6/18/15,Phacelia hydrophylloides,15,s,G84,2015,vosnesenskii
sra.215.2015,4371650.092,735057.3824,JM04,6/26/15,Phacelia hydrophylloides,16,16,Y47,2015,vosnesenskii
sra.81b.2015,4371428.843,734850.9316,JMY,6/29/15,Phacelia hydrophylloides,16,16,Y85,2015,vosnesenskii
sra.201.2015,4371628.633,735053.2104,JM04,6/26/15,Phacelia hydrophylloides,17,s,no tag,2015,vosnesenskii
sra.57.2015,4371386.685,734522.777,JM01,6/11/15,Penstemon rydbergii,18,18,G8,2015,vosnesenskii
sra.113.2015,4371332.003,734558.8823,JM01,6/19/15,Penstemon rydbergii,18,18,Y7,2015,vosnesenskii
sra.213.2015,4371658.898,735072.9621,JM04,6/26/15,Phacelia hydrophylloides,19,19,Y43,2015,vosnesenskii
sra.317.2015,4371622.686,735036.5966,JM04,7/12/15,Monardella odoratissima,19,19,W8,2015,vosnesenskii
sra.323.2015,4371592.957,735078.4933,JM04,7/12/15,Monardella odoratissima,19,19,W11,2015,vosnesenskii
sra.324.2015,4371593.869,735079.2408,JM04,7/12/15,Monardella odoratissima,19,19,W14,2015,vosnesenskii
sra.93b.2015,4371660.399,735085.835,JM04,7/12/15,Monardella odoratissima,19,19,W4,2015,vosnesenskii
sra.199.2015,4371641.651,735064.7867,JM04,6/26/15,Phacelia hydrophylloides,20,20,Y33,2015,vosnesenskii
sra.85b.2015,4371136.633,734696.8301,JM03,7/11/15,Symphyotrichum sp.,20,20,Y90,2015,vosnesenskii
sra.391.2015,4371464.33,734753.3959,JM02,7/22/15,Eurybia integrifolia,20,20,W53,2015,vosnesenskii
sra.78.2015,4371446.532,734745.3225,JM02,6/17/15,Penstemon rydbergii,21,21,G71,2015,vosnesenskii
sra.94.2015,4371620.657,735094.2751,JM04,6/18/15,Phacelia hydrophylloides,21,21,G86,2015,vosnesenskii
sra.105.2015,4371607.867,735035.2374,JM04,6/18/15,Phacelia hydrophylloides,21,21,G98,2015,vosnesenskii
sra.306.2015,4371165.42,734700.8679,JM03,7/11/15,Symphyotrichum sp.,21,21,Y96,2015,vosnesenskii
sra.307.2015,4371179.08,734752.0451,JM03,7/11/15,Eurybia integrifolia,21,21,Y98,2015,vosnesenskii
sra.sh22.2015,4368367.248,735522.932,SH,7/5/15,Symphyotrichum sp.,21,21,NA,2015,vosnesenskii
sra.sh30.2015,4368368.465,735541.0749,SH,7/5/15,Symphyotrichum sp.,21,21,NA,2015,vosnesenskii
sra.92.2015,4371639.568,735080.3522,JM04,6/18/15,Phacelia hydrophylloides,22,s,G83,2015,vosnesenskii
sra.97.2015,4371628.77,735043.0435,JM04,6/18/15,Phacelia hydrophylloides,23,s,G93,2015,vosnesenskii
sra.102.2015,4371635.165,735078.0743,JM04,6/18/15,Phacelia hydrophylloides,24,24,G94,2015,vosnesenskii
sra.325.2015,4371594.644,735086.4517,JM04,7/12/15,Monardella odoratissima,24,24,W9,2015,vosnesenskii
sra.360.2015,4371581.697,735084.5191,JM04,7/20/15,Monardella odoratissima,24,24,W46,2015,vosnesenskii
sra.375.2015,4371346.365,734556.2085,JM01,7/20/15,Symphyotrichum sp.,24,24,W50,2015,vosnesenskii
sra.387.2015,4371363.643,734473.6073,JM01,7/20/15,Symphyotrichum sp.,24,24,W51,2015,vosnesenskii
sra.334.2015,4371409.02,734728.3722,JM02,7/13/15,Symphyotrichum sp.,25,s,W25,2015,vosnesenskii
sra.25.2015,4371584.035,734339.9937,JM10,6/14/15,Penstemon rydbergii,26,26,G44,2015,vosnesenskii
sra.90.2015,4371656.984,735072.1589,JM04,6/18/15,Phacelia hydrophylloides,26,26,G87,2015,vosnesenskii
sra.282.2015,4371579.223,734537.1899,JMX,6/29/15,Phacelia hydrophylloides,26,26,Y56,2015,vosnesenskii
sra.288.2015,4371715.24,734512.2319,JMX,6/29/15,Phacelia hydrophylloides,26,26,Y63,2015,vosnesenskii
sra.125.2015,4371849.679,734571.0317,JM07,6/22/15,Ivesia sericoleuca,27,s,Y20,2015,vosnesenskii
sra.219.2015,4371635.835,735063.499,JM04,6/26/15,Phacelia hydrophylloides,28,s,Y48,2015,vosnesenskii
sra.91.2015,4371658.713,735074.1734,JM04,6/18/15,Phacelia hydrophylloides,29,29,G85,2015,vosnesenskii
sra.116.2015,4371412.398,734539.052,JM01,6/19/15,Penstemon rydbergii,29,29,Y11,2015,vosnesenskii
sra.ind15.2015,4370698.948,732879.3348,IN,6/13/15,Penstemon rydbergii,29,29,NA,2015,vosnesenskii
sra.108.2015,4371905.757,734779.1231,JM05,6/19/15,Phacelia hydrophylloides,30,30,Y3,2015,vosnesenskii
sra.sh16vos.2015,4368293.577,735621.4969,SH,6/20/15,Penstemon rydbergii,30,30,NA,2015,vosnesenskii
sra.200.2015,4371641.31,735064.5387,JM04,6/26/15,Phacelia hydrophylloides,31,s,Y30,2015,vosnesenskii
sra.49.2015,4371457.049,734740.4393,JM02,6/17/15,Penstemon rydbergii,32,32,G73,2015,vosnesenskii
sra.84.2015,4371461.241,734673.393,JM02,6/17/15,Penstemon rydbergii,32,32,G77,2015,vosnesenskii
sra.210.2015,4371611.948,735081.879,JM04,6/26/15,Phacelia hydrophylloides,32,32,Y37,2015,vosnesenskii
sra.333.2015,4371441.002,734709.4895,JM02,7/13/15,Symphyotrichum sp.,33,s,W24,2015,vosnesenskii
sra.197.2015,4371642.465,735062.3506,JM04,6/26/15,Phacelia hydrophylloides,34,34,Y31,2015,vosnesenskii
sra.ind12.2015,4370694.353,732885.4159,IN,6/12/15,Lupinus breweri,34,34,NA,2015,vosnesenskii
sra.106.2015,4371628.41,735042.1933,JM04,6/18/15,Phacelia hydrophylloides,35,s,G99,2015,vosnesenskii
sra.149.2015,4371688.873,734503.7286,JMX,6/23/15,Phacelia hydrophylloides,36,s,Y25,2015,vosnesenskii
sra.121.2015,4371374.948,734505.7349,JM01,6/19/15,Penstemon rydbergii,37,s,Y14,2015,vosnesenskii
sra.329.2015,4371862.495,734535.5927,JM07,7/13/15,Symphyotrichum sp.,38,38,W15,2015,vosnesenskii
sra.331.2015,4371851.763,734540.7403,JM07,7/13/15,Symphyotrichum sp.,38,38,W21,2015,vosnesenskii
sra.342.2015,4371904.285,734811.2044,JM05,7/14/15,Monardella odoratissima,38,38,W33,2015,vosnesenskii
sra.414.2015,4371859.253,734586.3298,JM07,7/22/15,Unknown yellow composite,38,38,W69,2015,vosnesenskii
sra.415.2015,4371862.525,734587.953,JM07,7/22/15,Eurybia integrifolia,38,38,W70,2015,vosnesenskii
sra.104.2015,4371603.981,735071.958,JM04,6/18/15,Phacelia hydrophylloides,39,s,G97,2015,vosnesenskii
sra.218.2015,4371640.873,735061.107,JM04,6/26/15,Phacelia hydrophylloides,40,40,Y41,2015,vosnesenskii
sra.319.2015,4371614.736,735056.5601,JM04,7/12/15,Monardella odoratissima,40,40,W10,2015,vosnesenskii
sra.339.2015,4371931.759,734797.5401,JM05,7/14/15,Phacelia hydrophylloides,40,40,W30,2015,vosnesenskii
sra.358.2015,4371625.501,735041.5065,JM04,7/20/15,Monardella odoratissima,40,40,W45,2015,vosnesenskii
sra.114.2015,4371328.876,734551.0534,JM01,6/19/15,Penstemon rydbergii,41,s,Y5,2015,vosnesenskii
sra.304.2015,4371177.726,734703.6819,JM03,7/11/15,Symphyotrichum sp.,42,42,T91,2015,vosnesenskii
sra.326.2015,4371331.081,734499.0524,JM01,7/12/15,Symphyotrichum sp.,42,42,no tag,2015,vosnesenskii
sra.335.2015,4371453.188,734722.9867,JM02,7/13/15,Symphyotrichum sp.,43,s,W26,2015,vosnesenskii
sra.269.2015,4371813.051,734564.9064,JM07,6/27/15,Ivesia sericoleuca,44,44,no tag,2015,vosnesenskii
sra.322.2015,4371603.509,735074.7284,JM04,7/12/15,Phacelia hydrophylloides,44,44,no tag,2015,vosnesenskii
sra.347.2015,4371914.655,734805.1202,JM05,7/14/15,Eriogonum nudum,44,44,W38,2015,vosnesenskii
sra.373.2015,4371382.316,734488.5451,JM01,7/20/15,Symphyotrichum sp.,44,44,W48,2015,vosnesenskii
sra.409.2015,4371863.273,734575.9597,JM07,7/22/15,Unknown yellow composite,44,44,W64,2015,vosnesenskii
sra.434.2015,4371913.754,734812.0371,JM05,7/24/15,Monardella odoratissima,44,44,no tag,2015,vosnesenskii
sra.435.2015,4371940.249,734806.4116,JM05,7/24/15,Eriogonum nudum,44,44,W80,2015,vosnesenskii
sra.66.2015,4371361.78,734511.2147,JM01,6/11/15,Penstemon rydbergii,45,45,G16,2015,vosnesenskii
sra.281.2015,4371559.233,734511.7854,JMX,6/29/15,Phacelia hydrophylloides,45,45,Y54,2015,vosnesenskii
sra.214.2015,4371661.651,735075.8068,JM04,6/26/15,Phacelia hydrophylloides,46,s,Y46,2015,vosnesenskii
sra.206.2015,4371616.443,735057.8863,JM04,6/26/15,Phacelia hydrophylloides,47,s,Y40,2015,vosnesenskii
sra.152.2015,4371653.894,734515.3802,JMX,6/23/15,Phacelia hydrophylloides,48,s,Y23,2015,vosnesenskii
sra.35.2015,4371572.859,734348.8579,JM10,6/14/15,Penstemon rydbergii,49,49,G54,2015,vosnesenskii
sra.196.2015,4371643.86,735057.0548,JM04,6/26/15,Phacelia hydrophylloides,49,49,Y32,2015,vosnesenskii
sra.340.2015,4371928.801,734798.9214,JM05,7/14/15,Monardella odoratissima,49,49,W31,2015,vosnesenskii
sra.120.2015,4371387.138,734504.677,JM01,6/19/15,Penstemon rydbergii,50,s,Y15,2015,vosnesenskii
sra.81.2015,4371446.188,734744.9884,JM02,6/17/15,Penstemon rydbergii,51,51,G75,2015,vosnesenskii
sra.123.2015,4371819.381,734564.8008,JM07,6/22/15,Ivesia sericoleuca,51,51,Y18,2015,vosnesenskii
sra.126.2015,4371850.064,734561.719,JM07,6/22/15,Ivesia sericoleuca,51,51,Y21,2015,vosnesenskii
sra.29.2015,4371512.735,734333.6233,JM10,6/14/15,Penstemon rydbergii,52,52,G51,2015,vosnesenskii
sra.111.2015,4371403.113,734529.6007,JM01,6/19/15,Penstemon rydbergii,52,52,Y9,2015,vosnesenskii
sra.103.2015,4371618.032,735073.6849,JM04,6/18/15,Phacelia hydrophylloides,53,s,G96,2015,vosnesenskii
sra.95.2015,4371630.203,735042.6557,JM04,6/18/15,Phacelia hydrophylloides,54,s,G89,2015,vosnesenskii
sra.99.2015,4371609.914,735051.4528,JM04,6/18/15,Phacelia hydrophylloides,55,55,G91,2015,vosnesenskii
sra.371.2015,4371590.842,735085.7058,JM04,7/20/15,Monardella odoratissima,55,55,W47,2015,vosnesenskii
sra.71.2015,4371852.821,734561.0327,JM07,6/12/15,Lupinus breweri,56,56,G20,2015,vosnesenskii
sra.87.2015,4371639.425,735046.3377,JM04,6/18/15,Phacelia hydrophylloides,56,56,G81,2015,vosnesenskii
sra.327.2015,4371879.716,734542.9085,JM07,7/13/15,Symphyotrichum sp.,57,57,W20,2015,vosnesenskii
sra.421.2015,4371511.295,734322.7291,JM10,7/24/15,Valeriana californica,57,57,W72,2015,vosnesenskii
sra.23.2015,4371541.101,734375.1386,JM10,6/14/15,Penstemon rydbergii,58,58,G43,2015,vosnesenskii
sra.336.2015,4371584.605,734355.1341,JM10,7/13/15,Unknown,58,58,W27,2015,vosnesenskii
sra.52.2015,4371407.05,734538.5247,JM01,6/11/15,Penstemon rydbergii,59,59,G1,2015,vosnesenskii
sra.70.2015,4371853.859,734551.2696,JM07,6/12/15,Penstemon rydbergii,59,59,G21,2015,vosnesenskii
sra.83.2015,4371459.243,734680.7742,JM02,6/17/15,Penstemon rydbergii,59,59,G79,2015,vosnesenskii
sra.56.2015,4371388.441,734503.6902,JM01,6/11/15,Penstemon rydbergii,60,60,G5,2015,vosnesenskii
sra.280.2015,4371554.159,734505.652,JMX,6/29/15,Phacelia hydrophylloides,60,60,Y55,2015,vosnesenskii
sra.332.2015,4371432.653,734708.9673,JM02,7/13/15,Symphyotrichum sp.,61,s,W22,2015,vosnesenskii
sra.217.2015,4371646.486,735055.6832,JM04,6/26/15,Phacelia hydrophylloides,62,s,Y44,2015,vosnesenskii
sra.205.2015,4371630.627,735052.9777,JM04,6/26/15,Phacelia hydrophylloides,63,s,Y38,2015,vosnesenskii
sra.189.2015,4371166.253,734676.9849,JM03,6/24/15,Symphyotrichum sp.,64,s,NA,2015,vosnesenskii
sra.86.2015,4371474.455,734735.5197,JM02,6/17/15,Penstemon rydbergii,65,s,G78,2015,vosnesenskii
sra.337.2015,4371550.508,734348.2419,JM10,7/13/15,Ivesia sericoleuca,66,s,W28,2015,vosnesenskii
sra.75.2015,4371857.837,734561.5698,JM07,6/12/15,Lupinus breweri,67,67,G24,2015,vosnesenskii
sra.203.2015,4371629.095,735042.7754,JM04,6/26/15,Phacelia hydrophylloides,67,67,Y35,2015,vosnesenskii
sra.279.2015,4371583.054,734476.5291,JMX,6/29/15,Phacelia hydrophylloides,67,67,Y53,2015,vosnesenskii
sra.75b.2015,4371431.563,734856.3612,JMY,6/29/15,Phacelia hydrophylloides,67,67,Y69,2015,vosnesenskii
sra.83b.2015,4371168.751,734678.8042,JM03,7/11/15,Symphyotrichum sp.,67,67,Y87,2015,vosnesenskii
sra.84b.2015,4371148.362,734695.2692,JM03,7/11/15,Symphyotrichum sp.,67,67,Y92,2015,vosnesenskii
sra.302.2015,4371168.563,734723.9411,JM03,7/11/15,Eurybia integrifolia,67,67,Y94,2015,vosnesenskii
